formulation,model_case,time_h,global_node_id,layer_id,layer_name,x_global_cm,concentration_ug_cm3,x_skin_cm,x_skin_um
KLZ-NPs,Case 2,0.0,17,1,Donor,0.38636363636363635,1900.4104874786879,-0.06818181818181818,-681.8181818181818
KLZ-NPs,Case 2,0.0,18,1,Donor,0.4090909090909091,1900.4104874786879,-0.045454545454545414,-454.54545454545416
KLZ-NPs,Case 2,0.0,19,1,Donor,0.4318181818181818,1900.4104874786879,-0.022727272727272707,-227.27272727272708
KLZ-NPs,Case 2,0.0,20,1,Donor,0.45454545454545453,1900.4104874786879,0.0,0.0
KLZ-NPs,Case 2,0.0,21,2,SC,0.45454545454545453,0.0,0.0,0.0
KLZ-NPs,Case 2,0.0,22,2,SC,0.4547454545454545,0.0,0.00019999999999997797,1.9999999999997797
KLZ-NPs,Case 2,0.0,23,2,SC,0.45494545454545454,0.0,0.00040000000000001146,4.000000000000115
KLZ-NPs,Case 2,0.0,24,2,SC,0.4551454545454545,0.0,0.0005999999999999894,5.999999999999894
KLZ-NPs,Case 2,0.0,25,2,SC,0.45534545454545455,0.0,0.0008000000000000229,8.00000000000023
KLZ-NPs,Case 2,0.0,26,2,SC,0.45554545454545453,0.0,0.0010000000000000009,10.000000000000009
KLZ-NPs,Case 2,0.0,27,2,SC,0.4557454545454545,0.0,0.0011999999999999789,11.999999999999789
KLZ-NPs,Case 2,0.0,28,2,SC,0.45594545454545454,0.0,0.0014000000000000123,14.000000000000124
KLZ-NPs,Case 2,0.0,29,2,SC,0.4561454545454545,0.0,0.0015999999999999903,15.999999999999904
KLZ-NPs,Case 2,0.0,30,2,SC,0.45634545454545455,0.0,0.0018000000000000238,18.000000000000238
KLZ-NPs,Case 2,0.0,31,2,SC,0.45654545454545453,0.0,0.0020000000000000018,20.000000000000018
KLZ-NPs,Case 2,0.0,32,3,EP/dermis,0.4565454545454546,0.0,0.0020000000000000573,20.000000000000572
KLZ-NPs,Case 2,0.0,33,3,EP/dermis,0.4574254545454546,0.0,0.002880000000000049,28.80000000000049
KLZ-NPs,Case 2,0.0,34,3,EP/dermis,0.45830545454545457,0.0,0.003760000000000041,37.60000000000041
KLZ-NPs,Case 2,0.0,35,3,EP/dermis,0.45918545454545456,0.0,0.004640000000000033,46.40000000000033
KLZ-NPs,Case 2,0.0,36,3,EP/dermis,0.4600654545454546,0.0,0.00552000000000008,55.200000000000806
KLZ-NPs,Case 2,0.0,37,3,EP/dermis,0.4609454545454546,0.0,0.006400000000000072,64.00000000000072
KLZ-NPs,Case 2,0.0,38,3,EP/dermis,0.4618254545454546,0.0,0.007280000000000064,72.80000000000064
KLZ-NPs,Case 2,0.0,39,3,EP/dermis,0.4627054545454546,0.0,0.008160000000000056,81.60000000000056
KLZ-NPs,Case 2,0.0,40,3,EP/dermis,0.4635854545454546,0.0,0.009040000000000048,90.40000000000047
KLZ-NPs,Case 2,0.0,41,3,EP/dermis,0.46446545454545457,0.0,0.00992000000000004,99.2000000000004
KLZ-NPs,Case 2,0.0,42,3,EP/dermis,0.46534545454545456,0.0,0.010800000000000032,108.00000000000031
KLZ-NPs,Case 2,0.0,43,3,EP/dermis,0.4662254545454546,0.0,0.01168000000000008,116.8000000000008
KLZ-NPs,Case 2,0.0,44,3,EP/dermis,0.4671054545454546,0.0,0.012560000000000071,125.6000000000007
KLZ-NPs,Case 2,0.0,45,3,EP/dermis,0.4679854545454546,0.0,0.013440000000000063,134.40000000000063
KLZ-NPs,Case 2,0.0,46,3,EP/dermis,0.4688654545454546,0.0,0.014320000000000055,143.20000000000056
KLZ-NPs,Case 2,0.0,47,3,EP/dermis,0.4697454545454546,0.0,0.015200000000000047,152.00000000000045
KLZ-NPs,Case 2,0.0,48,3,EP/dermis,0.47062545454545457,0.0,0.01608000000000004,160.80000000000038
KLZ-NPs,Case 2,0.0,49,3,EP/dermis,0.47150545454545456,0.0,0.01696000000000003,169.6000000000003
KLZ-NPs,Case 2,0.0,50,3,EP/dermis,0.4723854545454546,0.0,0.017840000000000078,178.40000000000077
KLZ-NPs,Case 2,0.0,51,3,EP/dermis,0.4732654545454546,0.0,0.01872000000000007,187.2000000000007
KLZ-NPs,Case 2,0.0,52,3,EP/dermis,0.4741454545454546,0.0,0.019600000000000062,196.00000000000063
KLZ-NPs,Case 2,0.0,53,3,EP/dermis,0.4750254545454546,0.0,0.020480000000000054,204.80000000000052
KLZ-NPs,Case 2,0.0,54,3,EP/dermis,0.4759054545454546,0.0,0.021360000000000046,213.60000000000045
KLZ-NPs,Case 2,0.0,55,3,EP/dermis,0.47678545454545457,0.0,0.022240000000000038,222.40000000000038
KLZ-NPs,Case 2,0.0,56,3,EP/dermis,0.4776654545454546,0.0,0.023120000000000085,231.20000000000084
KLZ-NPs,Case 2,0.0,57,3,EP/dermis,0.4785454545454546,0.0,0.024000000000000077,240.00000000000077
KLZ-NPs,Case 2,0.0,58,3,EP/dermis,0.4794254545454546,0.0,0.02488000000000007,248.8000000000007
KLZ-NPs,Case 2,0.0,59,3,EP/dermis,0.4803054545454546,0.0,0.02576000000000006,257.6000000000006
KLZ-NPs,Case 2,0.0,60,3,EP/dermis,0.4811854545454546,0.0,0.026640000000000053,266.40000000000055
KLZ-NPs,Case 2,0.0,61,3,EP/dermis,0.4820654545454546,0.0,0.027520000000000044,275.20000000000044
KLZ-NPs,Case 2,0.0,62,3,EP/dermis,0.48294545454545457,0.0,0.028400000000000036,284.00000000000034
KLZ-NPs,Case 2,0.0,63,3,EP/dermis,0.48382545454545456,0.0,0.029280000000000028,292.8000000000003
KLZ-NPs,Case 2,0.0,64,3,EP/dermis,0.4847054545454546,0.0,0.030160000000000076,301.60000000000076
KLZ-NPs,Case 2,0.0,65,3,EP/dermis,0.4855854545454546,0.0,0.031040000000000068,310.40000000000066
KLZ-NPs,Case 2,0.0,66,3,EP/dermis,0.4864654545454546,0.0,0.03192000000000006,319.2000000000006
KLZ-NPs,Case 2,0.0,67,3,EP/dermis,0.4873454545454546,0.0,0.03280000000000005,328.0000000000005
KLZ-NPs,Case 2,0.0,68,3,EP/dermis,0.4882254545454546,0.0,0.03368000000000004,336.8000000000004
KLZ-NPs,Case 2,0.0,69,3,EP/dermis,0.48910545454545457,0.0,0.034560000000000035,345.60000000000036
KLZ-NPs,Case 2,0.0,70,3,EP/dermis,0.4899854545454546,0.0,0.03544000000000008,354.40000000000083
KLZ-NPs,Case 2,0.0,71,3,EP/dermis,0.4908654545454546,0.0,0.036320000000000074,363.2000000000007
KLZ-NPs,Case 2,0.0,72,3,EP/dermis,0.4917454545454546,0.0,0.037200000000000066,372.0000000000007
KLZ-NPs,Case 2,0.0,73,3,EP/dermis,0.4926254545454546,0.0,0.03808000000000006,380.8000000000006
KLZ-NPs,Case 2,0.0,74,3,EP/dermis,0.4935054545454546,0.0,0.03896000000000005,389.6000000000005
KLZ-NPs,Case 2,0.0,75,3,EP/dermis,0.4943854545454546,0.0,0.03984000000000004,398.40000000000043
KLZ-NPs,Case 2,0.0,76,3,EP/dermis,0.49526545454545456,0.0,0.040720000000000034,407.20000000000033
KLZ-NPs,Case 2,0.0,77,3,EP/dermis,0.49614545454545456,0.0,0.041600000000000026,416.0000000000003
KLZ-NPs,Case 2,0.0,78,3,EP/dermis,0.4970254545454546,0.0,0.04248000000000007,424.80000000000075
KLZ-NPs,Case 2,0.0,79,3,EP/dermis,0.4979054545454546,0.0,0.043360000000000065,433.60000000000065
KLZ-NPs,Case 2,0.0,80,3,EP/dermis,0.4987854545454546,0.0,0.04424000000000006,442.40000000000055
KLZ-NPs,Case 2,0.0,81,3,EP/dermis,0.4996654545454546,0.0,0.04512000000000005,451.2000000000005
KLZ-NPs,Case 2,0.0,82,3,EP/dermis,0.5005454545454546,0.0,0.046000000000000096,460.00000000000097
KLZ-NPs,Case 2,0.0,83,3,EP/dermis,0.5014254545454546,0.0,0.04688000000000009,468.80000000000086
KLZ-NPs,Case 2,0.0,84,3,EP/dermis,0.5023054545454546,0.0,0.04776000000000008,477.6000000000008
KLZ-NPs,Case 2,0.0,85,3,EP/dermis,0.5031854545454546,0.0,0.04864000000000007,486.4000000000007
KLZ-NPs,Case 2,0.0,86,3,EP/dermis,0.5040654545454546,0.0,0.049520000000000064,495.2000000000006
KLZ-NPs,Case 2,0.0,87,3,EP/dermis,0.5049454545454546,0.0,0.050400000000000056,504.00000000000057
KLZ-NPs,Case 2,0.0,88,3,EP/dermis,0.5058254545454546,0.0,0.05128000000000005,512.8000000000005
KLZ-NPs,Case 2,0.0,89,3,EP/dermis,0.5067054545454546,0.0,0.05216000000000004,521.6000000000004
KLZ-NPs,Case 2,0.0,90,3,EP/dermis,0.5075854545454546,0.0,0.05304000000000003,530.4000000000003
KLZ-NPs,Case 2,0.0,91,3,EP/dermis,0.5084654545454546,0.0,0.05392000000000002,539.2000000000003
KLZ-NPs,Case 2,0.0,92,3,EP/dermis,0.5093454545454545,0.0,0.054800000000000015,548.0000000000001
KLZ-NPs,Case 2,0.0,93,3,EP/dermis,0.5102254545454545,0.0,0.05568000000000001,556.8000000000001
KLZ-NPs,Case 2,0.0,94,3,EP/dermis,0.5111054545454545,0.0,0.05656,565.6
KLZ-NPs,Case 2,0.0,95,3,EP/dermis,0.5119854545454546,0.0,0.0574400000000001,574.400000000001
KLZ-NPs,Case 2,0.0,96,3,EP/dermis,0.5128654545454546,0.0,0.058320000000000094,583.200000000001
KLZ-NPs,Case 2,0.0,97,3,EP/dermis,0.5137454545454546,0.0,0.059200000000000086,592.0000000000009
KLZ-NPs,Case 2,0.0,98,3,EP/dermis,0.5146254545454546,0.0,0.06008000000000008,600.8000000000008
KLZ-NPs,Case 2,0.0,99,3,EP/dermis,0.5155054545454546,0.0,0.06096000000000007,609.6000000000007
KLZ-NPs,Case 2,0.0,100,3,EP/dermis,0.5163854545454546,0.0,0.06184000000000006,618.4000000000007
KLZ-NPs,Case 2,0.0,101,3,EP/dermis,0.5172654545454546,0.0,0.06272000000000005,627.2000000000005
KLZ-NPs,Case 2,0.0,102,3,EP/dermis,0.5181454545454546,0.0,0.06360000000000005,636.0000000000005
KLZ-NPs,Case 2,0.0,103,3,EP/dermis,0.5190254545454546,0.0,0.06448000000000004,644.8000000000004
KLZ-NPs,Case 2,0.0,104,3,EP/dermis,0.5199054545454546,0.0,0.06536000000000003,653.6000000000003
KLZ-NPs,Case 2,0.0,105,3,EP/dermis,0.5207854545454546,0.0,0.06624000000000002,662.4000000000002
KLZ-NPs,Case 2,0.0,106,3,EP/dermis,0.5216654545454545,0.0,0.06712000000000001,671.2000000000002
KLZ-NPs,Case 2,0.0,107,3,EP/dermis,0.5225454545454545,0.0,0.068,680.0
KLZ-NPs,Case 2,0.0,108,3,EP/dermis,0.5234254545454546,0.0,0.06888000000000011,688.8000000000011
KLZ-NPs,Case 2,0.0,109,3,EP/dermis,0.5243054545454546,0.0,0.0697600000000001,697.600000000001
KLZ-NPs,Case 2,0.0,110,3,EP/dermis,0.5251854545454546,0.0,0.07064000000000009,706.4000000000009
KLZ-NPs,Case 2,0.0,111,3,EP/dermis,0.5260654545454546,0.0,0.07152000000000008,715.2000000000008
KLZ-NPs,Case 2,0.0,112,3,EP/dermis,0.5269454545454546,0.0,0.07240000000000008,724.0000000000008
KLZ-NPs,Case 2,0.0,113,3,EP/dermis,0.5278254545454546,0.0,0.07328000000000007,732.8000000000006
KLZ-NPs,Case 2,0.0,114,3,EP/dermis,0.5287054545454546,0.0,0.07416000000000006,741.6000000000006
KLZ-NPs,Case 2,0.0,115,3,EP/dermis,0.5295854545454546,0.0,0.07504000000000005,750.4000000000005
KLZ-NPs,Case 2,0.0,116,3,EP/dermis,0.5304654545454546,0.0,0.07592000000000004,759.2000000000004
KLZ-NPs,Case 2,0.0,117,3,EP/dermis,0.5313454545454546,0.0,0.07680000000000003,768.0000000000003
KLZ-NPs,Case 2,0.0,118,3,EP/dermis,0.5322254545454546,0.0,0.07768000000000003,776.8000000000003
KLZ-NPs,Case 2,0.0,119,3,EP/dermis,0.5331054545454545,0.0,0.07856000000000002,785.6000000000001
KLZ-NPs,Case 2,0.0,120,3,EP/dermis,0.5339854545454545,0.0,0.07944000000000001,794.4000000000001
KLZ-NPs,Case 2,0.0,121,3,EP/dermis,0.5348654545454545,0.0,0.08032,803.2
KLZ-NPs,Case 2,0.0,122,3,EP/dermis,0.5357454545454545,0.0,0.0812,812.0
KLZ-NPs,Case 2,0.0,123,3,EP/dermis,0.5366254545454546,0.0,0.0820800000000001,820.800000000001
KLZ-NPs,Case 2,0.0,124,3,EP/dermis,0.5375054545454546,0.0,0.08296000000000009,829.6000000000009
KLZ-NPs,Case 2,0.0,125,3,EP/dermis,0.5383854545454546,0.0,0.08384000000000008,838.4000000000008
KLZ-NPs,Case 2,0.0,126,3,EP/dermis,0.5392654545454546,0.0,0.08472000000000007,847.2000000000007
KLZ-NPs,Case 2,0.0,127,3,EP/dermis,0.5401454545454546,0.0,0.08560000000000006,856.0000000000007
KLZ-NPs,Case 2,0.0,128,3,EP/dermis,0.5410254545454546,0.0,0.08648000000000006,864.8000000000005
KLZ-NPs,Case 2,0.0,129,3,EP/dermis,0.5419054545454546,0.0,0.08736000000000005,873.6000000000005
KLZ-NPs,Case 2,0.0,130,3,EP/dermis,0.5427854545454546,0.0,0.08824000000000004,882.4000000000004
KLZ-NPs,Case 2,0.0,131,3,EP/dermis,0.5436654545454546,0.0,0.08912000000000003,891.2000000000003
KLZ-NPs,Case 2,0.0,132,3,EP/dermis,0.5445454545454546,0.0,0.09000000000000002,900.0000000000002
KLZ-NPs,Case 2,0.0,133,4,Receptor,0.5445454545454544,0.0,0.08999999999999991,899.9999999999991
KLZ-NPs,Case 2,0.0,134,4,Receptor,0.643030303030303,0.0,0.18848484848484842,1884.8484848484843
KLZ-NPs,Case 2,0.0,135,4,Receptor,0.7415151515151513,0.0,0.2869696969696968,2869.696969696968
KLZ-NPs,Case 2,0.0,136,4,Receptor,0.8399999999999999,0.0,0.3854545454545453,3854.545454545453
KLZ-NPs,Case 2,0.0,137,4,Receptor,0.9384848484848483,0.0,0.4839393939393937,4839.393939393937
KLZ-NPs,Case 2,0.0,138,4,Receptor,1.0369696969696967,0.0,0.5824242424242421,5824.24242424242
KLZ-NPs,Case 2,0.0,139,4,Receptor,1.1354545454545453,0.0,0.6809090909090907,6809.090909090907
KLZ-NPs,Case 2,0.0,140,4,Receptor,1.2339393939393937,0.0,0.7793939393939391,7793.939393939391
KLZ-NPs,Case 2,0.0,141,4,Receptor,1.332424242424242,0.0,0.8778787878787875,8778.787878787874
KLZ-NPs,Case 2,0.0,142,4,Receptor,1.4309090909090907,0.0,0.9763636363636361,9763.63636363636
KLZ-NPs,Case 2,0.0,143,4,Receptor,1.529393939393939,0.0,1.0748484848484845,10748.484848484844
KLZ-NPs,Case 2,0.0,144,4,Receptor,1.6278787878787875,0.0,1.173333333333333,11733.333333333328
KLZ-NPs,Case 2,0.0,145,4,Receptor,1.726363636363636,0.0,1.2718181818181815,12718.181818181814
KLZ-NPs,Case 2,0.0,146,4,Receptor,1.8248484848484845,0.0,1.37030303030303,13703.030303030298
KLZ-NPs,Case 2,0.0,147,4,Receptor,1.923333333333333,0.0,1.4687878787878783,14687.878787878783
KLZ-NPs,Case 2,0.0,148,4,Receptor,2.0218181818181815,0.0,1.567272727272727,15672.727272727268
KLZ-NPs,Case 2,0.0,149,4,Receptor,2.12030303030303,0.0,1.6657575757575755,16657.575757575756
KLZ-NPs,Case 2,0.0,150,4,Receptor,2.2187878787878783,0.0,1.7642424242424237,17642.424242424237
KLZ-NPs,Case 2,0.0,151,4,Receptor,2.317272727272727,0.0,1.8627272727272723,18627.272727272724
KLZ-NPs,Case 2,0.0,152,4,Receptor,2.415757575757575,0.0,1.9612121212121205,19612.121212121205
KLZ-NPs,Case 2,0.0,153,4,Receptor,2.5142424242424237,0.0,2.059696969696969,20596.969696969692
KLZ-NPs,Case 2,0.0,154,4,Receptor,2.6127272727272723,0.0,2.1581818181818178,21581.818181818177
KLZ-NPs,Case 2,0.0,155,4,Receptor,2.7112121212121205,0.0,2.256666666666666,22566.66666666666
KLZ-NPs,Case 2,0.0,156,4,Receptor,2.809696969696969,0.0,2.3551515151515146,23551.515151515145
KLZ-NPs,Case 2,0.0,157,4,Receptor,2.9081818181818178,0.0,2.453636363636363,24536.363636363632
KLZ-NPs,Case 2,0.0,158,4,Receptor,3.006666666666666,0.0,2.5521212121212113,25521.212121212113
KLZ-NPs,Case 2,0.0,159,4,Receptor,3.1051515151515146,0.0,2.65060606060606,26506.0606060606
KLZ-NPs,Case 2,0.0,160,4,Receptor,3.203636363636363,0.0,2.7490909090909086,27490.909090909085
KLZ-NPs,Case 2,0.0,161,4,Receptor,3.3021212121212113,0.0,2.8475757575757568,28475.75757575757
KLZ-NPs,Case 2,0.0,162,4,Receptor,3.40060606060606,0.0,2.9460606060606054,29460.606060606053
KLZ-NPs,Case 2,0.0,163,4,Receptor,3.4990909090909086,0.0,3.044545454545454,30445.45454545454
KLZ-NPs,Case 2,1.0,0,1,Donor,0.0,1890.5152136020722,-0.45454545454545453,-4545.454545454545
KLZ-NPs,Case 2,1.0,1,1,Donor,0.022727272727272728,1890.5150530121166,-0.4318181818181818,-4318.181818181818
KLZ-NPs,Case 2,1.0,2,1,Donor,0.045454545454545456,1890.5145712430171,-0.40909090909090906,-4090.9090909090905
KLZ-NPs,Case 2,1.0,3,1,Donor,0.06818181818181818,1890.5137682978507,-0.38636363636363635,-3863.6363636363635
KLZ-NPs,Case 2,1.0,4,1,Donor,0.09090909090909091,1890.5126441823727,-0.36363636363636365,-3636.3636363636365
KLZ-NPs,Case 2,1.0,5,1,Donor,0.11363636363636365,1890.511198905662,-0.3409090909090909,-3409.090909090909
KLZ-NPs,Case 2,1.0,6,1,Donor,0.13636363636363635,1890.5094324834395,-0.3181818181818182,-3181.818181818182
KLZ-NPs,Case 2,1.0,7,1,Donor,0.1590909090909091,1890.5073449365343,-0.2954545454545454,-2954.545454545454
KLZ-NPs,Case 2,1.0,8,1,Donor,0.18181818181818182,1890.5049362910604,-0.2727272727272727,-2727.272727272727
KLZ-NPs,Case 2,1.0,9,1,Donor,0.20454545454545456,1890.5022065762384,-0.24999999999999997,-2499.9999999999995
KLZ-NPs,Case 2,1.0,10,1,Donor,0.2272727272727273,1890.499155825636,-0.22727272727272724,-2272.7272727272725
KLZ-NPs,Case 2,1.0,11,1,Donor,0.25,1890.4957840735644,-0.20454545454545453,-2045.4545454545453
KLZ-NPs,Case 2,1.0,12,1,Donor,0.2727272727272727,1890.4920913564483,-0.18181818181818182,-1818.1818181818182
KLZ-NPs,Case 2,1.0,13,1,Donor,0.29545454545454547,1890.4880777115397,-0.15909090909090906,-1590.9090909090905
KLZ-NPs,Case 2,1.0,14,1,Donor,0.3181818181818182,1890.4837431806047,-0.13636363636363635,-1363.6363636363635
KLZ-NPs,Case 2,1.0,15,1,Donor,0.34090909090909094,1890.4790878086342,-0.11363636363636359,-1136.3636363636358
KLZ-NPs,Case 2,1.0,16,1,Donor,0.36363636363636365,1890.4741116453397,-0.09090909090909088,-909.0909090909089
KLZ-NPs,Case 2,1.0,17,1,Donor,0.38636363636363635,1890.468814747288,-0.06818181818181818,-681.8181818181818
KLZ-NPs,Case 2,1.0,18,1,Donor,0.4090909090909091,1890.463197175338,-0.045454545454545414,-454.54545454545416
KLZ-NPs,Case 2,1.0,19,1,Donor,0.4318181818181818,1890.457258995754,-0.022727272727272707,-227.27272727272708
KLZ-NPs,Case 2,1.0,20,1,Donor,0.45454545454545453,1890.4510002755549,0.0,0.0
KLZ-NPs,Case 2,1.0,21,2,SC,0.45454545454545453,1843.466743856373,0.0,0.0
KLZ-NPs,Case 2,1.0,22,2,SC,0.4547454545454545,1700.9102405810827,0.00019999999999997797,1.9999999999997797
KLZ-NPs,Case 2,1.0,23,2,SC,0.45494545454545454,1558.5989059191106,0.00040000000000001146,4.000000000000115
KLZ-NPs,Case 2,1.0,24,2,SC,0.4551454545454545,1416.8354353743848,0.0005999999999999894,5.999999999999894
KLZ-NPs,Case 2,1.0,25,2,SC,0.45534545454545455,1275.9155396469976,0.0008000000000000229,8.00000000000023
KLZ-NPs,Case 2,1.0,26,2,SC,0.45554545454545453,1136.124628182522,0.0010000000000000009,10.000000000000009
KLZ-NPs,Case 2,1.0,27,2,SC,0.4557454545454545,997.7347707660736,0.0011999999999999789,11.999999999999789
KLZ-NPs,Case 2,1.0,28,2,SC,0.45594545454545454,861.0020112403901,0.0014000000000000123,14.000000000000124
KLZ-NPs,Case 2,1.0,29,2,SC,0.4561454545454545,726.1640923421915,0.0015999999999999903,15.999999999999904
KLZ-NPs,Case 2,1.0,30,2,SC,0.45634545454545455,593.4386335749743,0.0018000000000000238,18.000000000000238
KLZ-NPs,Case 2,1.0,31,2,SC,0.45654545454545453,463.0217858331538,0.0020000000000000018,20.000000000000018
KLZ-NPs,Case 2,1.0,32,3,EP/dermis,0.4565454545454546,104.60791185932692,0.0020000000000000573,20.000000000000572
KLZ-NPs,Case 2,1.0,33,3,EP/dermis,0.4574254545454546,101.27872604334488,0.002880000000000049,28.80000000000049
KLZ-NPs,Case 2,1.0,34,3,EP/dermis,0.45830545454545457,98.01429808927159,0.003760000000000041,37.60000000000041
KLZ-NPs,Case 2,1.0,35,3,EP/dermis,0.45918545454545456,94.81501046719055,0.004640000000000033,46.40000000000033
KLZ-NPs,Case 2,1.0,36,3,EP/dermis,0.4600654545454546,91.68117815727351,0.00552000000000008,55.200000000000806
KLZ-NPs,Case 2,1.0,37,3,EP/dermis,0.4609454545454546,88.61304897089389,0.006400000000000072,64.00000000000072
KLZ-NPs,Case 2,1.0,38,3,EP/dermis,0.4618254545454546,85.61080401710952,0.007280000000000064,72.80000000000064
KLZ-NPs,Case 2,1.0,39,3,EP/dermis,0.4627054545454546,82.6745583108504,0.008160000000000056,81.60000000000056
KLZ-NPs,Case 2,1.0,40,3,EP/dermis,0.4635854545454546,79.80436151862327,0.009040000000000048,90.40000000000047
KLZ-NPs,Case 2,1.0,41,3,EP/dermis,0.46446545454545457,77.00019883889738,0.00992000000000004,99.2000000000004
KLZ-NPs,Case 2,1.0,42,3,EP/dermis,0.46534545454545456,74.26199201430501,0.010800000000000032,108.00000000000031
KLZ-NPs,Case 2,1.0,43,3,EP/dermis,0.4662254545454546,71.58960046673677,0.01168000000000008,116.8000000000008
KLZ-NPs,Case 2,1.0,44,3,EP/dermis,0.4671054545454546,68.98282255101948,0.012560000000000071,125.6000000000007
KLZ-NPs,Case 2,1.0,45,3,EP/dermis,0.4679854545454546,66.4413969248566,0.013440000000000063,134.40000000000063
KLZ-NPs,Case 2,1.0,46,3,EP/dermis,0.4688654545454546,63.96500402751962,0.014320000000000055,143.20000000000056
KLZ-NPs,Case 2,1.0,47,3,EP/dermis,0.4697454545454546,61.55326765789458,0.015200000000000047,152.00000000000045
KLZ-NPs,Case 2,1.0,48,3,EP/dermis,0.47062545454545457,59.20575664821788,0.01608000000000004,160.80000000000038
KLZ-NPs,Case 2,1.0,49,3,EP/dermis,0.47150545454545456,56.921986629014896,0.01696000000000003,169.6000000000003
KLZ-NPs,Case 2,1.0,50,3,EP/dermis,0.4723854545454546,54.70142187541708,0.017840000000000078,178.40000000000077
KLZ-NPs,Case 2,1.0,51,3,EP/dermis,0.4732654545454546,52.54347722637533,0.01872000000000007,187.2000000000007
KLZ-NPs,Case 2,1.0,52,3,EP/dermis,0.4741454545454546,50.44752007327454,0.019600000000000062,196.00000000000063
KLZ-NPs,Case 2,1.0,53,3,EP/dermis,0.4750254545454546,48.41287241055837,0.020480000000000054,204.80000000000052
KLZ-NPs,Case 2,1.0,54,3,EP/dermis,0.4759054545454546,46.4388129386199,0.021360000000000046,213.60000000000045
KLZ-NPs,Case 2,1.0,55,3,EP/dermis,0.47678545454545457,44.52457921235195,0.022240000000000038,222.40000000000038
KLZ-NPs,Case 2,1.0,56,3,EP/dermis,0.4776654545454546,42.66936982996531,0.023120000000000085,231.20000000000084
KLZ-NPs,Case 2,1.0,57,3,EP/dermis,0.4785454545454546,40.87234665373717,0.024000000000000077,240.00000000000077
KLZ-NPs,Case 2,1.0,58,3,EP/dermis,0.4794254545454546,39.13263705509066,0.02488000000000007,248.8000000000007
KLZ-NPs,Case 2,1.0,59,3,EP/dermis,0.4803054545454546,37.4493361770146,0.02576000000000006,257.6000000000006
KLZ-NPs,Case 2,1.0,60,3,EP/dermis,0.4811854545454546,35.821509207808255,0.026640000000000053,266.40000000000055
KLZ-NPs,Case 2,1.0,61,3,EP/dermis,0.4820654545454546,34.248193659131616,0.027520000000000044,275.20000000000044
KLZ-NPs,Case 2,1.0,62,3,EP/dermis,0.48294545454545457,32.728401640970816,0.028400000000000036,284.00000000000034
KLZ-NPs,Case 2,1.0,63,3,EP/dermis,0.48382545454545456,31.26112212738438,0.029280000000000028,292.8000000000003
KLZ-NPs,Case 2,1.0,64,3,EP/dermis,0.4847054545454546,29.845323207763016,0.030160000000000076,301.60000000000076
KLZ-NPs,Case 2,1.0,65,3,EP/dermis,0.4855854545454546,28.47995431663802,0.031040000000000068,310.40000000000066
KLZ-NPs,Case 2,1.0,66,3,EP/dermis,0.4864654545454546,27.16394843632937,0.03192000000000006,319.2000000000006
KLZ-NPs,Case 2,1.0,67,3,EP/dermis,0.4873454545454546,25.896224267517265,0.03280000000000005,328.0000000000005
KLZ-NPs,Case 2,1.0,68,3,EP/dermis,0.4882254545454546,24.67568836225751,0.03368000000000004,336.8000000000004
KLZ-NPs,Case 2,1.0,69,3,EP/dermis,0.48910545454545457,23.501237214564387,0.034560000000000035,345.60000000000036
KLZ-NPs,Case 2,1.0,70,3,EP/dermis,0.4899854545454546,22.371759303779406,0.03544000000000008,354.40000000000083
KLZ-NPs,Case 2,1.0,71,3,EP/dermis,0.4908654545454546,21.286137086758934,0.036320000000000074,363.2000000000007
KLZ-NPs,Case 2,1.0,72,3,EP/dermis,0.4917454545454546,20.243248934781963,0.037200000000000066,372.0000000000007
KLZ-NPs,Case 2,1.0,73,3,EP/dermis,0.4926254545454546,19.241971011327063,0.03808000000000006,380.8000000000006
KLZ-NPs,Case 2,1.0,74,3,EP/dermis,0.4935054545454546,18.281179087585194,0.03896000000000005,389.6000000000005
KLZ-NPs,Case 2,1.0,75,3,EP/dermis,0.4943854545454546,17.359750292578223,0.03984000000000004,398.40000000000043
KLZ-NPs,Case 2,1.0,76,3,EP/dermis,0.49526545454545456,16.476564795309812,0.040720000000000034,407.20000000000033
KLZ-NPs,Case 2,1.0,77,3,EP/dermis,0.49614545454545456,15.630507416335094,0.041600000000000026,416.0000000000003
KLZ-NPs,Case 2,1.0,78,3,EP/dermis,0.4970254545454546,14.820469166853742,0.04248000000000007,424.80000000000075
KLZ-NPs,Case 2,1.0,79,3,EP/dermis,0.4979054545454546,14.045348713553667,0.043360000000000065,433.60000000000065
KLZ-NPs,Case 2,1.0,80,3,EP/dermis,0.4987854545454546,13.304053767728401,0.04424000000000006,442.40000000000055
KLZ-NPs,Case 2,1.0,81,3,EP/dermis,0.4996654545454546,12.59550239745706,0.04512000000000005,451.2000000000005
KLZ-NPs,Case 2,1.0,82,3,EP/dermis,0.5005454545454546,11.91862426207402,0.046000000000000096,460.00000000000097
KLZ-NPs,Case 2,1.0,83,3,EP/dermis,0.5014254545454546,11.272361768333434,0.04688000000000009,468.80000000000086
KLZ-NPs,Case 2,1.0,84,3,EP/dermis,0.5023054545454546,10.655671147915882,0.04776000000000008,477.6000000000008
KLZ-NPs,Case 2,1.0,85,3,EP/dermis,0.5031854545454546,10.067523456241835,0.04864000000000007,486.4000000000007
